"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Estimate","","1,347","206","(X)","224","(X)","464","(X)","422","119","453","(X)","148","26","361","207","2.07","2.86","","2,791","1,347","215","245","732","140","112","","1,457","853","247","0","50","307","1,191","682","257","30","74","148","","8","8","11","9","0","20","0","","26","26","","0","26","0","0","26","26","26","","752","0","52","265","227","208","","2,259","69","260","715","539","170","298","208","1,930","506","","2,471","182","","3,056","799","585","0","2,222","636","249","163","","3,055","2,556","499","499","202","297","241","56","0","","3,065","2,972","2,945","2,383","562","27","93","","93","57","36","","120","27","0","27","93","14","79","","93","15","32","14","0","32","0","","2,970","2,854","116","32","101","32","15","0","0","0","0","0","","3,065","251","54","35","0","9","145","162","0","566","0","10","225","90","0","0","23","0","18","0","8","0","175","8","0","0","0","0","","1,347","998","894"
"    Percent","","1,347","15.3%","(X)","16.6%","(X)","34.4%","(X)","31.3%","8.8%","33.6%","(X)","11.0%","1.9%","26.8%","15.4%","(X)","(X)","","2,791","48.3%","7.7%","8.8%","26.2%","5.0%","4.0%","","1,457","58.5%","17.0%","0.0%","3.4%","21.1%","1,191","57.3%","21.6%","2.5%","6.2%","12.4%","","8","100.0%","(X)","(X)","(X)","(X)","(X)","","26","100.0%","","0.0%","100.0%","0.0%","0.0%","26","100.0%","100.0%","","752","0.0%","6.9%","35.2%","30.2%","27.7%","","2,259","3.1%","11.5%","31.7%","23.9%","7.5%","13.2%","9.2%","85.4%","22.4%","","2,471","7.4%","","3,056","26.1%","585","0.0%","2,222","28.6%","249","65.5%","","3,055","83.7%","16.3%","16.3%","6.6%","9.7%","7.9%","1.8%","0.0%","","3,065","97.0%","96.1%","77.7%","18.3%","0.9%","3.0%","","93","61.3%","38.7%","","120","27","0.0%","100.0%","93","15.1%","84.9%","","93","16.1%","34.4%","15.1%","0.0%","34.4%","0.0%","","2,970","96.1%","3.9%","1.1%","3.4%","1.1%","0.5%","0.0%","0.0%","0.0%","0.0%","0.0%","","3,065","8.2%","1.8%","1.1%","0.0%","0.3%","4.7%","5.3%","0.0%","18.5%","0.0%","0.3%","7.3%","2.9%","0.0%","0.0%","0.8%","0.0%","0.6%","0.0%","0.3%","0.0%","5.7%","0.3%","0.0%","0.0%","0.0%","0.0%","","1,347","74.1%","66.4%"
"Census Tract 1018, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,208","265","(X)","127","(X)","281","(X)","250","59","535","(X)","155","31","367","368","2.42","3.04","","2,929","1,208","269","139","602","623","88","","1,059","512","334","38","47","128","1,356","641","289","44","18","364","","6","0","0","9","0","0","17","","135","72","","0","0","60","12","72","72","0","","766","68","50","411","112","125","","2,245","155","210","997","395","78","316","94","1,880","410","","2,353","129","","3,009","612","656","0","1,975","456","378","156","","3,002","2,552","450","450","311","139","84","55","0","","3,009","2,853","2,772","2,215","557","81","156","","156","82","74","","237","81","81","0","156","55","101","","156","17","57","13","0","69","0","","2,900","2,551","349","66","173","61","20","5","6","0","150","0","","3,009","420","138","0","10","22","199","66","0","329","0","5","366","57","0","7","42","0","0","28","131","0","44","13","8","0","24","0","","1,208","852","815"
"    Percent","","1,208","21.9%","(X)","10.5%","(X)","23.3%","(X)","20.7%","4.9%","44.3%","(X)","12.8%","2.6%","30.4%","30.5%","(X)","(X)","","2,929","41.2%","9.2%","4.7%","20.6%","21.3%","3.0%","","1,059","48.3%","31.5%","3.6%","4.4%","12.1%","1,356","47.3%","21.3%","3.2%","1.3%","26.8%","","6","0.0%","(X)","(X)","(X)","(X)","(X)","","135","53.3%","","0.0%","0.0%","44.4%","8.9%","72","100.0%","0.0%","","766","8.9%","6.5%","53.7%","14.6%","16.3%","","2,245","6.9%","9.4%","44.4%","17.6%","3.5%","14.1%","4.2%","83.7%","18.3%","","2,353","5.5%","","3,009","20.3%","656","0.0%","1,975","23.1%","378","41.3%","","3,002","85.0%","15.0%","15.0%","10.4%","4.6%","2.8%","1.8%","0.0%","","3,009","94.8%","92.1%","73.6%","18.5%","2.7%","5.2%","","156","52.6%","47.4%","","237","81","100.0%","0.0%","156","35.3%","64.7%","","156","10.9%","36.5%","8.3%","0.0%","44.2%","0.0%","","2,900","88.0%","12.0%","2.3%","6.0%","2.1%","0.7%","0.2%","0.2%","0.0%","5.2%","0.0%","","3,009","14.0%","4.6%","0.0%","0.3%","0.7%","6.6%","2.2%","0.0%","10.9%","0.0%","0.2%","12.2%","1.9%","0.0%","0.2%","1.4%","0.0%","0.0%","0.9%","4.4%","0.0%","1.5%","0.4%","0.3%","0.0%","0.8%","0.0%","","1,208","70.5%","67.5%"
"Census Tract 1021, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,496","330","(X)","153","(X)","425","(X)","377","76","588","(X)","441","162","191","351","1.74","2.75","","2,605","1,496","354","148","488","42","77","","1,121","528","336","20","53","184","1,175","402","355","63","88","267","","0","0","0","0","0","0","0","","25","0","","0","0","0","0","0","0","0","","422","102","7","81","0","232","","2,167","53","148","616","432","149","447","322","1,966","769","","2,296","154","","2,605","496","309","17","1,893","303","403","176","","2,605","2,337","268","268","122","146","104","42","0","","2,605","2,345","2,302","1,668","634","43","260","","260","104","156","","303","43","0","43","260","5","255","","260","207","0","0","0","53","0","","2,421","2,210","211","132","71","53","140","79","0","0","0","0","","2,605","100","41","12","0","10","272","111","0","1,048","65","0","477","189","8","8","103","0","8","11","45","0","0","0","0","0","0","5","","1,496","1,356","1,273"
"    Percent","","1,496","22.1%","(X)","10.2%","(X)","28.4%","(X)","25.2%","5.1%","39.3%","(X)","29.5%","10.8%","12.8%","23.5%","(X)","(X)","","2,605","57.4%","13.6%","5.7%","18.7%","1.6%","3.0%","","1,121","47.1%","30.0%","1.8%","4.7%","16.4%","1,175","34.2%","30.2%","5.4%","7.5%","22.7%","","0","-","(X)","(X)","(X)","(X)","(X)","","25","0.0%","","0.0%","0.0%","0.0%","0.0%","0","-","-","","422","24.2%","1.7%","19.2%","0.0%","55.0%","","2,167","2.4%","6.8%","28.4%","19.9%","6.9%","20.6%","14.9%","90.7%","35.5%","","2,296","6.7%","","2,605","19.0%","309","5.5%","1,893","16.0%","403","43.7%","","2,605","89.7%","10.3%","10.3%","4.7%","5.6%","4.0%","1.6%","0.0%","","2,605","90.0%","88.4%","64.0%","24.3%","1.7%","10.0%","","260","40.0%","60.0%","","303","43","0.0%","100.0%","260","1.9%","98.1%","","260","79.6%","0.0%","0.0%","0.0%","20.4%","0.0%","","2,421","91.3%","8.7%","5.5%","2.9%","2.2%","5.8%","3.3%","0.0%","0.0%","0.0%","0.0%","","2,605","3.8%","1.6%","0.5%","0.0%","0.4%","10.4%","4.3%","0.0%","40.2%","2.5%","0.0%","18.3%","7.3%","0.3%","0.3%","4.0%","0.0%","0.3%","0.4%","1.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.2%","","1,496","90.6%","85.1%"
"Census Tract 1022, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,702","1,373","(X)","137","(X)","350","(X)","321","117","842","(X)","641","211","534","903","2.01","2.60","","5,423","2,702","1,428","138","934","221","0","","2,143","572","1,382","0","14","175","2,649","631","1,509","44","232","233","","77","15","28","62","0","112","29","","54","0","","0","0","0","0","0","0","0","","722","81","35","354","78","174","","4,610","140","226","818","664","477","1,281","1,004","4,244","2,285","","4,693","385","","5,428","921","735","108","3,325","212","1,368","601","","5,355","4,930","425","425","273","152","61","91","0","","5,428","5,125","5,074","3,849","1,225","51","303","","303","265","38","","354","51","0","51","303","19","284","","303","279","23","0","0","1","0","","5,181","4,766","415","80","146","12","269","68","0","0","0","0","","5,428","235","35","60","65","20","531","258","42","1,651","17","17","1,223","650","34","30","156","0","0","0","69","14","0","43","58","32","58","0","","2,702","2,493","2,437"
"    Percent","","2,702","50.8%","(X)","5.1%","(X)","13.0%","(X)","11.9%","4.3%","31.2%","(X)","23.7%","7.8%","19.8%","33.4%","(X)","(X)","","5,423","49.8%","26.3%","2.5%","17.2%","4.1%","0.0%","","2,143","26.7%","64.5%","0.0%","0.7%","8.2%","2,649","23.8%","57.0%","1.7%","8.8%","8.8%","","77","19.5%","(X)","(X)","(X)","(X)","(X)","","54","0.0%","","0.0%","0.0%","0.0%","0.0%","0","-","-","","722","11.2%","4.8%","49.0%","10.8%","24.1%","","4,610","3.0%","4.9%","17.7%","14.4%","10.3%","27.8%","21.8%","92.1%","49.6%","","4,693","8.2%","","5,428","17.0%","735","14.7%","3,325","6.4%","1,368","43.9%","","5,355","92.1%","7.9%","7.9%","5.1%","2.8%","1.1%","1.7%","0.0%","","5,428","94.4%","93.5%","70.9%","22.6%","0.9%","5.6%","","303","87.5%","12.5%","","354","51","0.0%","100.0%","303","6.3%","93.7%","","303","92.1%","7.6%","0.0%","0.0%","0.3%","0.0%","","5,181","92.0%","8.0%","1.5%","2.8%","0.2%","5.2%","1.3%","0.0%","0.0%","0.0%","0.0%","","5,428","4.3%","0.6%","1.1%","1.2%","0.4%","9.8%","4.8%","0.8%","30.4%","0.3%","0.3%","22.5%","12.0%","0.6%","0.6%","2.9%","0.0%","0.0%","0.0%","1.3%","0.3%","0.0%","0.8%","1.1%","0.6%","1.1%","0.0%","","2,702","92.3%","90.2%"
"Census Tract 1023, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,077","526","(X)","102","(X)","156","(X)","116","26","293","(X)","176","39","387","295","2.53","3.19","","2,723","1,077","460","127","886","132","41","","1,268","641","543","0","4","80","1,004","317","486","0","80","121","","4","0","0","6","0","0","14","","47","11","","0","0","0","11","11","5","11","","555","10","150","229","82","84","","1,823","85","69","542","393","147","410","177","1,669","587","","2,021","81","","2,558","379","537","7","1,646","189","375","183","","2,718","2,456","262","258","161","97","84","13","4","","2,723","2,304","2,283","1,902","381","21","419","","419","308","111","","440","21","10","11","419","102","317","","419","51","277","26","4","61","0","","2,641","2,198","443","320","98","55","35","22","272","225","38","18","","2,723","71","54","12","5","10","87","49","5","594","35","6","257","60","6","0","81","0","0","10","21","0","0","20","5","0","5","0","","1,077","995","899"
"    Percent","","1,077","48.8%","(X)","9.5%","(X)","14.5%","(X)","10.8%","2.4%","27.2%","(X)","16.3%","3.6%","35.9%","27.4%","(X)","(X)","","2,723","39.6%","16.9%","4.7%","32.5%","4.8%","1.5%","","1,268","50.6%","42.8%","0.0%","0.3%","6.3%","1,004","31.6%","48.4%","0.0%","8.0%","12.1%","","4","0.0%","(X)","(X)","(X)","(X)","(X)","","47","23.4%","","0.0%","0.0%","0.0%","23.4%","11","45.5%","100.0%","","555","1.8%","27.0%","41.3%","14.8%","15.1%","","1,823","4.7%","3.8%","29.7%","21.6%","8.1%","22.5%","9.7%","91.6%","32.2%","","2,021","4.0%","","2,558","14.8%","537","1.3%","1,646","11.5%","375","48.8%","","2,718","90.4%","9.6%","9.5%","5.9%","3.6%","3.1%","0.5%","0.1%","","2,723","84.6%","83.8%","69.8%","14.0%","0.8%","15.4%","","419","73.5%","26.5%","","440","21","47.6%","52.4%","419","24.3%","75.7%","","419","12.2%","66.1%","6.2%","1.0%","14.6%","0.0%","","2,641","83.2%","16.8%","12.1%","3.7%","2.1%","1.3%","0.8%","10.3%","8.5%","1.4%","0.7%","","2,723","2.6%","2.0%","0.4%","0.2%","0.4%","3.2%","1.8%","0.2%","21.8%","1.3%","0.2%","9.4%","2.2%","0.2%","0.0%","3.0%","0.0%","0.0%","0.4%","0.8%","0.0%","0.0%","0.7%","0.2%","0.0%","0.2%","0.0%","","1,077","92.4%","83.5%"
"Census Tract 1024, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,051","385","(X)","29","(X)","281","(X)","212","101","356","(X)","208","91","357","279","2.47","3.51","","2,591","1,051","411","34","891","166","38","","974","345","447","0","76","106","1,079","359","449","24","99","148","","28","11","30","42","0","45","58","","47","0","","0","0","0","0","0","0","0","","796","89","9","327","268","103","","1,700","78","31","360","464","146","447","174","1,591","621","","1,815","164","","2,591","281","776","23","1,487","122","328","136","","2,562","2,176","386","386","288","98","27","71","0","","2,591","2,365","2,342","1,811","531","23","226","","226","140","86","","249","23","0","23","226","75","151","","226","110","90","0","0","26","0","","2,404","2,078","326","69","49","26","187","27","20","1","70","15","","2,591","35","82","10","0","0","167","179","0","771","12","0","529","9","12","34","38","0","39","47","7","13","0","31","23","0","24","0","","1,051","1,010","922"
"    Percent","","1,051","36.6%","(X)","2.8%","(X)","26.7%","(X)","20.2%","9.6%","33.9%","(X)","19.8%","8.7%","34.0%","26.5%","(X)","(X)","","2,591","40.6%","15.9%","1.3%","34.4%","6.4%","1.5%","","974","35.4%","45.9%","0.0%","7.8%","10.9%","1,079","33.3%","41.6%","2.2%","9.2%","13.7%","","28","39.3%","(X)","(X)","(X)","(X)","(X)","","47","0.0%","","0.0%","0.0%","0.0%","0.0%","0","-","-","","796","11.2%","1.1%","41.1%","33.7%","12.9%","","1,700","4.6%","1.8%","21.2%","27.3%","8.6%","26.3%","10.2%","93.6%","36.5%","","1,815","9.0%","","2,591","10.8%","776","3.0%","1,487","8.2%","328","41.5%","","2,562","84.9%","15.1%","15.1%","11.2%","3.8%","1.1%","2.8%","0.0%","","2,591","91.3%","90.4%","69.9%","20.5%","0.9%","8.7%","","226","61.9%","38.1%","","249","23","0.0%","100.0%","226","33.2%","66.8%","","226","48.7%","39.8%","0.0%","0.0%","11.5%","0.0%","","2,404","86.4%","13.6%","2.9%","2.0%","1.1%","7.8%","1.1%","0.8%","0.0%","2.9%","0.6%","","2,591","1.4%","3.2%","0.4%","0.0%","0.0%","6.4%","6.9%","0.0%","29.8%","0.5%","0.0%","20.4%","0.3%","0.5%","1.3%","1.5%","0.0%","1.5%","1.8%","0.3%","0.5%","0.0%","1.2%","0.9%","0.0%","0.9%","0.0%","","1,051","96.1%","87.7%"
"Census Tract 1025, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
